dataset,subgroup,file,model,has_anomaly_in_test,n_test,n_train,wlen,W,Wp,theta,val_metric,n_detections,n_windows_test,nab_score,raw,null,ideal,ok
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_no_noise.csv,IsolationForest,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_perfect_square_wave.csv,GRU,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_small_noise.csv,IsolationForest,False,1210,2822,64,24,1,4.0,-0.25,1,0,0.0,"{'tp': 0.0, 'fp': 1.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.09}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_flatline.csv,GRU,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_no_noise.csv,GRU,False,1210,2822,64,80,1,4.0,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_no_noise.csv,TCN,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_small_noise.csv,GRU,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_small_noise.csv,TCN,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_perfect_square_wave.csv,TSMixer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_perfect_square_wave.csv,IsolationForest,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_flatline.csv,TSMixer,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_flatline.csv,IsolationForest,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_perfect_square_wave.csv,TCN,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_perfect_square_wave.csv,Transformer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_noisy.csv,GRU,False,1210,2822,64,48,1,3.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_noisy.csv,TCN,False,1210,2822,64,48,3,3.5,-0.0,5,0,0.0,"{'tp': 0.0, 'fp': 3.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 265.87}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_flatline.csv,TCN,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_flatline.csv,Transformer,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_noisy.csv,IsolationForest,False,1210,2822,64,48,1,3.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_flatmiddle.csv,GRU,True,1210,2822,64,24,1,3.5,-0.25,5,1,-10.47619047619045,"{'tp': 0.0, 'fp': 2.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 207.78}","{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 1.1, 'fp': 0.0, 'tn': 950.0, 'fn': 0, 'n_windows': 1, 'weighted': 210.1}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsdown.csv,IsolationForest,True,1210,2822,64,24,1,4.0,-0.25,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsup.csv,GRU,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_no_noise.csv,Transformer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_no_noise.csv,TSMixer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsdown.csv,GRU,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsdown.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_small_noise.csv,Transformer,False,1210,2822,64,24,1,4.0,-0.25,3,0,0.0,"{'tp': 0.0, 'fp': 3.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 265.87}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_daily_small_noise.csv,TSMixer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_flatmiddle.csv,TSMixer,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 1.1, 'fp': 0.0, 'tn': 950.0, 'fn': 0, 'n_windows': 1, 'weighted': 210.1}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_flatmiddle.csv,IsolationForest,True,1210,2822,64,24,1,4.0,-0.25,1,1,-2.619047619047951,"{'tp': 0.0, 'fp': 0.5, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 207.945}","{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 1.1, 'fp': 0.0, 'tn': 950.0, 'fn': 0, 'n_windows': 1, 'weighted': 210.1}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_noisy.csv,Transformer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialNoAnomaly,artificialNoAnomaly/art_noisy.csv,TSMixer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_flatmiddle.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 1.1, 'fp': 0.0, 'tn': 950.0, 'fn': 0, 'n_windows': 1, 'weighted': 210.1}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_flatmiddle.csv,Transformer,True,1210,2822,64,24,3,4.0,-0.25,3,1,-7.8571428571425,"{'tp': 0.0, 'fp': 1.5, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 207.835}","{'tp': 0.0, 'fp': 0.0, 'tn': 950.0, 'fn': 1, 'n_windows': 1, 'weighted': 208.0}","{'tp': 1.1, 'fp': 0.0, 'tn': 950.0, 'fn': 0, 'n_windows': 1, 'weighted': 210.1}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsup.csv,TSMixer,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsup.csv,IsolationForest,True,1210,2822,64,24,1,4.0,-0.25,3,1,93.82574283119206,"{'tp': 1.0253405994550409, 'fp': 0.5, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.21034059945504}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsup.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsup.csv,Transformer,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_nojump.csv,IsolationForest,True,1210,2822,64,24,1,3.5,-0.25,3,1,-7.8571428571425,"{'tp': 0.0, 'fp': 1.5, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.07500000000002}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_increase_spike_density.csv,GRU,False,1210,2822,64,48,3,4.0,-6.0,75,0,0.0,"{'tp': 0.0, 'fp': 12.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 264.88}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_increase_spike_density.csv,TSMixer,False,1210,2822,64,12,1,3.5,-0.75,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_increase_spike_density.csv,IsolationForest,False,1210,2822,64,48,1,2.5,-0.0,0,0,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}","{'tp': 0.0, 'fp': 0.0, 'tn': 1210.0, 'fn': 0, 'n_windows': 0, 'weighted': 266.2}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_load_balancer_spikes.csv,IsolationForest,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 1.1, 'fp': 0.0, 'tn': 895.0, 'fn': 0, 'n_windows': 1, 'weighted': 198.0}",True
nab,realAdExchange,realAdExchange/exchange-2_cpc_results.csv,GRU,False,487,1137,64,80,1,3.5,-0.0,9,0,0.0,"{'tp': 0.0, 'fp': 5.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 106.59}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_load_balancer_spikes.csv,GRU,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 1.1, 'fp': 0.0, 'tn': 895.0, 'fn': 0, 'n_windows': 1, 'weighted': 198.0}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_load_balancer_spikes.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 0.0, 'fp': 0.0, 'tn': 895.0, 'fn': 1, 'n_windows': 1, 'weighted': 195.9}","{'tp': 1.1, 'fp': 0.0, 'tn': 895.0, 'fn': 0, 'n_windows': 1, 'weighted': 198.0}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsdown.csv,Transformer,True,1210,2822,64,48,1,4.0,-0.0,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_jumpsdown.csv,TSMixer,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_nojump.csv,GRU,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,artificialWithAnomaly,artificialWithAnomaly/art_daily_nojump.csv,TCN,True,1210,2822,64,12,1,3.5,-0.75,0,1,0.0,"{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 0.0, 'fp': 0.0, 'tn': 842.0, 'fn': 1, 'n_windows': 1, 'weighted': 184.24}","{'tp': 1.1, 'fp': 0.0, 'tn': 842.0, 'fn': 0, 'n_windows': 1, 'weighted': 186.34}",True
nab,realAdExchange,realAdExchange/exchange-2_cpm_results.csv,IsolationForest,False,487,1137,64,80,1,3.0,-0.0,3,0,0.0,"{'tp': 0.0, 'fp': 3.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 106.81}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}",True
nab,realAdExchange,realAdExchange/exchange-3_cpc_results.csv,GRU,False,461,1077,64,80,3,3.0,-0.0,17,0,0.0,"{'tp': 0.0, 'fp': 8.0, 'tn': 461.0, 'fn': 0, 'n_windows': 0, 'weighted': 100.54}","{'tp': 0.0, 'fp': 0.0, 'tn': 461.0, 'fn': 0, 'n_windows': 0, 'weighted': 101.42}","{'tp': 0.0, 'fp': 0.0, 'tn': 461.0, 'fn': 0, 'n_windows': 0, 'weighted': 101.42}",True
nab,realAdExchange,realAdExchange/exchange-2_cpm_results.csv,GRU,False,487,1137,64,80,3,3.5,-0.0,7,0,0.0,"{'tp': 0.0, 'fp': 3.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 106.81}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}","{'tp': 0.0, 'fp': 0.0, 'tn': 487.0, 'fn': 0, 'n_windows': 0, 'weighted': 107.14}",True
